period,rgdp,ngdp,ii,ll,c,w,ae,te,y0,va0,lp0,i0,c0,k0,l0,py0,ae0,te0,y1,va1,lp1,i1,c1,k1,l1,py1,ae1,te1,y2,va2,lp2,i2,c2,k2,l2,py2,ae2,te2,y3,va3,lp3,i3,c3,k3,l3,py3,ae3,te3,rer1,ex1,im1,nx1,rex1,rim1,taus0-1,exs0-1,ims0-1,nxs0-1,rexs0-1,rims0-1,exsm0-1,exsf0-1,imsm0-1,imsf0-1,aes0-1,tes0-1,taus1-1,exs1-1,ims1-1,nxs1-1,rexs1-1,rims1-1,exsm1-1,exsf1-1,imsm1-1,imsf1-1,aes1-1,tes1-1,taus2-1,exs2-1,ims2-1,nxs2-1,rexs2-1,rims2-1,exsm2-1,exsf2-1,imsm2-1,imsf2-1,aes2-1,tes2-1,rer2,ex2,im2,nx2,rex2,rim2,taus0-2,exs0-2,ims0-2,nxs0-2,rexs0-2,rims0-2,exsm0-2,exsf0-2,imsm0-2,imsf0-2,aes0-2,tes0-2,taus1-2,exs1-2,ims1-2,nxs1-2,rexs1-2,rims1-2,exsm1-2,exsf1-2,imsm1-2,imsf1-2,aes1-2,tes1-2,taus2-2,exs2-2,ims2-2,nxs2-2,rexs2-2,rims2-2,exsm2-2,exsf2-2,imsm2-2,imsf2-2,aes2-2,tes2-2
0,99.8566817730349356,99.5283970682888537,23.6119725362219341,65.8604892495314402,79.4120616614791430,0.9978862007504766,0.5444074347552696,0.5306208232904841,12.3371697934187541,-63.5994212543779582,1.6761815659762300,1.2717147486763989,1.9165864069478258,22.2826679429257446,2.8421714997091998,0.9857363769269437,0.7528039471587339,0.0000000000000000,18.8224219069521759,-90.5861895702668676,2.0790854546186912,2.9831630802382567,8.9309209576884179,49.7435013238271537,3.9761065406338072,0.9940905788902562,0.4620425674558137,0.5306208232904841,134.1923762404555589,-48.4359510053049220,1.4956325374355173,19.1874897515581608,68.5645542968428998,319.3307426105704394,55.5754051154300868,0.9950226670647230,0.0000000000000000,0.0000000000000000,7.2633482017111470,-21.5281216521678544,1.0698139458496976,0.1696049557491179,0.0000000000000000,2.8060997651295372,3.4668060937583500,0.9976316649086358,0.0000000000000000,0.0000000000000000,0.9306581114282347,0.7826966219212091,1.8895130769536925,-1.1068164550324835,0.7879907860358843,1.9797071828428723,0.0000000000000000,0.1215628392263736,0.2946794590357420,-0.1731166198093684,0.1233218556926433,0.3074143520330050,0.1154794073087288,0.0060834319176447,0.2312737923581431,0.0634056666775989,0.8190726656700262,0.0000000000000000,0.2500000000000000,0.2419603976739266,1.2839446097346427,-1.0419842120607161,0.2433987433459402,1.3488158957157670,0.1579867002824731,0.0839736973914535,0.4431190569855513,0.8408255527490915,0.4611514792092920,0.5413267409746126,0.0000000000000000,0.4191733850209090,0.3108890081833074,0.1082843768376015,0.4212701869973009,0.3234769350941004,0.2240980429031667,0.1950753421177422,0.1344502645958804,0.1764387435874271,0.0000000000000000,0.0000000000000000,0.9416162849702282,7.8372734644864464,9.4874942648523870,-1.6502208003659407,7.8910510397194349,9.8739827794763197,0.0000000000000000,1.3614360467580464,1.9681566452767711,-0.6067205985187247,1.3811360507992565,2.0477733101080253,1.1008270232951820,0.2606090234628644,1.6028676135667748,0.3652890317099964,0.7428986263917299,0.0000000000000000,0.2500000000000000,1.7870147758735113,3.9368100058593858,-2.1497952299858745,1.7976377744857301,4.1098651668962649,0.8196457617932672,0.9673690140802440,1.3659351807605145,2.5708748250988713,0.4623341083706889,0.5271181252710759,0.0000000000000000,4.6888226418548884,3.5825276137162296,1.1062950281386588,4.7122772144344482,3.7163443024720291,2.8657588089930632,1.8230638328618252,1.8065926560146799,1.7759349577015495,0.0000000000000000,0.0000000000000000
1,99.7583247394538262,99.4363025928200273,23.5427301314883302,65.7708973991381214,79.4191112979324458,0.9965287484717903,0.9528535881925617,0.7489021548270807,12.2622910958242706,12.2622910958242706,4.3499508806825640,1.2663655792645709,1.9214818048859459,22.2166394681557264,2.8189493242967743,0.9873806689349861,1.3448344533018299,0.0000000000000000,18.7974070198320256,18.7974070198320256,4.7406418718590340,2.9807179390448324,8.8630323009959184,49.7420541562272405,3.9651607372865434,0.9986217314846345,0.7979304008210528,0.7489021548270807,134.1063505532412137,134.1063505532412137,2.4154714066653367,19.1267131490758686,68.6345971920505775,319.3583782390708734,55.5197425161744533,0.9945965404410639,0.0000000000000000,0.0000000000000000,7.2640604392807875,7.2640604392807875,2.0951735017918542,0.1689334641030583,0.0000000000000000,2.8073365547221991,3.4670448213803531,0.9958069599915699,0.0000000000000000,0.0000000000000000,0.9446006752456342,0.7551548275277525,1.8374422367457939,-1.0822874092180412,0.7592277585911311,1.9214517496252983,0.0000000000000000,0.1192107312824041,0.2988733662830753,-0.1796626350006711,0.1207343176071979,0.3119967644159023,0.1132995782195077,0.0059111530628964,0.2338706584301133,0.0650027078529620,1.3914119398045808,0.0000000000000000,0.2500000000000000,0.2234644995992434,1.2246811651110912,-1.0012166655118477,0.2237729187677725,1.2825673856303246,0.1480034271997823,0.0754610723994611,0.4302221501839270,0.7944590149271642,0.7974587656038962,0.7531031696625601,0.0000000000000000,0.4124795966461049,0.3138877053516276,0.0985918912944773,0.4147205222161607,0.3268875995790713,0.2212508765245067,0.1912287201215982,0.1352379893094394,0.1786497160421882,0.0000000000000000,0.0000000000000000,0.9538524648353998,7.6101122839340665,9.3542338405555370,-1.7441215566214705,7.6546278149437077,9.7170541317759227,0.0000000000000000,1.3379871667417134,1.9923332952427724,-0.6543461285010590,1.3550874640728994,2.0700393806879531,1.0833287090589474,0.2546584576827659,1.6189136484999467,0.3734196467428258,1.3378724212194992,0.0000000000000000,0.2500000000000000,1.6433873616971928,3.7478703640376585,-2.1044830023404657,1.6456555168832505,3.8994060590715920,0.7699443235958670,0.8734430381013257,1.3244251489569290,2.4234452150807293,0.7980847076063056,0.7475276919573024,0.0000000000000000,4.6287377554951608,3.6140301812751066,1.0147075742200542,4.6538848339875578,3.7476086920163789,2.8341232039696584,1.7946145515255019,1.8171928801648547,1.7968373011102516,0.0000000000000000,0.0000000000000000
2,99.6868182494943511,99.3722382527321884,23.4900295818461196,65.7136540102738422,79.4177067717770200,0.9956614243980886,1.2869196628814232,0.9040456232379441,12.2015365008562409,12.2015365008562409,4.3555987052672522,1.2625696751300970,1.9241890864106239,22.1491869451659902,2.8013454237877444,0.9877455932398853,1.9118874155520795,0.0000000000000000,18.7995471676280665,18.7995471676280665,4.7396927970794431,2.9788629809768099,8.8186567563997560,49.7382476807272411,3.9664062572182277,1.0013315086204024,1.0399127172205502,0.9040456232379441,134.0398737513945377,134.0398737513945377,2.4159347170100438,19.0801645556452790,68.6748609289666376,319.3235735209078712,55.4815793687016665,0.9944055888566530,0.0000000000000000,0.0000000000000000,7.2588121225981750,7.2588121225981750,2.0953046829709514,0.1684323700939366,0.0000000000000000,2.8078294793558336,3.4643229605662125,0.9952737290154524,0.0000000000000000,0.0000000000000000,0.9521380977529926,0.7371150901554918,1.8032141480663266,-1.0660990579108347,0.7405846350030937,1.8827245271267954,0.0000000000000000,0.1172515490880727,0.3027110216358104,-0.1854594725477378,0.1187062234350022,0.3158283335503403,0.1114870333239914,0.0057645157640812,0.2362767631986894,0.0664342584371210,1.9271254688628621,0.0000000000000000,0.2500000000000000,0.2116863353624006,1.1842631184396950,-0.9725767830772944,0.2114048479849138,1.2375479475027520,0.1419160354665909,0.0697702998958096,0.4221427214333638,0.7621203970063312,1.0400927817056453,0.9034987111307085,0.0000000000000000,0.4081772057050185,0.3162400079908212,0.0919371977141973,0.4104735635831777,0.3293482460737031,0.2194244259163308,0.1887527797886878,0.1358356780300011,0.1804043299608201,0.0000000000000000,0.0000000000000000,0.9603232463492259,7.4600086309431726,9.2699580514943634,-1.8099494205511908,7.5001384960684820,9.6143066932080909,0.0000000000000000,1.3187286025779705,2.0128085940541758,-0.6940799914762052,1.3350893302924636,2.0882583408059419,1.0691076492878180,0.2496209532901525,1.6324912649893721,0.3803173290648035,1.9096097525868256,0.0000000000000000,0.2500000000000000,1.5499684357628258,3.6190873456180590,-2.0691189098552334,1.5479073837377944,3.7567822934452608,0.7395780911228904,0.8103903446399354,1.2983846798236416,2.3207026657944172,1.0398538048009036,0.9042245586651838,0.0000000000000000,4.5913115926023762,3.6380621118221290,0.9532494807802472,4.6171417820382246,3.7692660589568883,2.8150321779275043,1.7762794146748719,1.8250309529885673,1.8130311588335615,0.0000000000000000,0.0000000000000000
3,99.6317798492304405,99.3221084064364561,23.4513543106556313,65.6757762899882920,79.4102930373520195,0.9950875195452773,1.5515190394398972,1.0150543495668372,12.1517161481368081,12.1517161481368081,4.3586907671388859,1.2600030719314239,1.9255200707246851,22.0819893773840299,2.7879280264044493,0.9881165001400258,2.4044767721645033,0.0000000000000000,18.8123618705027447,18.8123618705027447,4.7356840306182990,2.9775814287381550,8.7892250365731144,49.7328134258798400,3.9724698161601313,1.0030125596940709,1.2144032707657413,1.0150543495668372,133.9845429115925128,133.9845429115925128,2.4161316733769809,19.0457084838704631,68.6955479300542180,319.2442448312991132,55.4541560743355006,0.9942684225273971,0.0000000000000000,0.0000000000000000,7.2527335636600672,7.2527335636600672,2.0954254832199473,0.1680613261155908,0.0000000000000000,2.8077920786956874,3.4612223730882161,0.9951890239708613,0.0000000000000000,0.0000000000000000,0.9562755896262143,0.7250804486506315,1.7802063395792802,-1.0551258909286487,0.7281958997649272,1.8564876682481182,0.0000000000000000,0.1157251248252126,0.3060317891428069,-0.1903066643175944,0.1171168832914066,0.3190117682521300,0.1100817342593415,0.0056433905658711,0.2383473907432635,0.0676843983995435,2.4016603485678090,0.0000000000000000,0.2500000000000000,0.2040353033727830,1.1562230310713297,-0.9521877276985468,0.2034224810056375,1.2063699254709512,0.1381466938483191,0.0658886095244639,0.4170181583790405,0.7392048726922893,1.2148046047842560,1.0108827428850513,0.0000000000000000,0.4053200204526359,0.3179515193651434,0.0873685010874926,0.4076565354678830,0.3311059745250372,0.2182298717347090,0.1870901487179269,0.1362355196899158,0.1817159996752276,0.0000000000000000,0.0000000000000000,0.9637905519386566,7.3587484633081681,9.2136585833535225,-1.8549101200453544,7.3962863936795671,9.5458043497668346,0.0000000000000000,1.3037681198555862,2.0295850362990846,-0.7258169164434984,1.3194477773327633,2.1032492097114051,1.0582849002532491,0.2454832196023371,1.6434770914541019,0.3861079448449827,2.4048977487544798,0.0000000000000000,0.2500000000000000,1.4879313865341888,3.5296064250260439,-2.0416750384918552,1.4834623675978922,3.6583684968755525,0.7207305696363784,0.7672008168978103,1.2817659392177949,2.2478404858082488,1.2142719647055560,1.0164191908530451,0.0000000000000000,4.5670489569183932,3.6544671220283940,0.9125818348899992,4.5933762487489123,3.7841866431798783,2.8031333627764909,1.7639155941419027,1.8298872568494293,1.8245798651789649,0.0000000000000000,0.0000000000000000
4,99.5868009983480960,99.2805747707298138,23.4230016663380134,65.6494232016682275,79.3988756602210231,0.9946882303283066,1.7595316468947355,1.0947960283295006,12.1103268349543161,12.1103268349543161,4.3599650149621079,1.2583307977341003,1.9260074192860557,22.0162906950898858,2.7776201858031575,0.9884684212906439,2.8196608688175124,0.0000000000000000,18.8280012636932561,18.8280012636932561,4.7308271973743983,2.9766506304813447,8.7693799359852740,49.7264227641737335,3.9798539405841686,1.0040986743108855,1.3405351786865967,1.0947960283295006,133.9359298723080371,133.9359298723080371,2.4161570666935939,19.0202377724254639,68.7034883049497012,319.1351494893447693,55.4334532794234036,0.9941711700527751,0.0000000000000000,0.0000000000000000,7.2473260195095008,7.2473260195095008,2.0955139017922644,0.1677824656971030,0.0000000000000000,2.8073856447532153,3.4584957958575040,0.9952342057250296,0.0000000000000000,0.0000000000000000,0.9586092493388000,0.7169078159531764,1.7645137660098620,-1.0476059500566857,0.7197967077016012,1.8384476304945694,0.0000000000000000,0.1145276517527750,0.3088276376302446,-0.1942999858774697,0.1158637436320284,0.3216519549946103,0.1089855245587782,0.0055421271939968,0.2400634817906332,0.0687641558396114,2.8134665759758741,0.0000000000000000,0.2500000000000000,0.1989912521153894,1.1364986804997332,-0.9375074283843439,0.1981789810169378,1.1844499240540118,0.1357893767381771,0.0632018753772123,0.4137364808435869,0.7227621996561464,1.3409104713060054,1.0879922139172666,0.0000000000000000,0.4033889120850120,0.3191874478798840,0.0842014642051281,0.4057539830526350,0.3323457514459474,0.2174442566807034,0.1859446554043087,0.1364977069155276,0.1826897409643564,0.0000000000000000,0.0000000000000000,0.9656918490715913,7.2889495162215674,9.1756216542957851,-1.8866721380742177,7.3248004686276351,9.4994920785358961,0.0000000000000000,1.2919163076204456,2.0432738003977167,-0.7513574927772710,1.3069879419451655,2.1156521477683627,1.0498980408705398,0.2420182667499058,1.6522779267630570,0.3909958736346597,2.8205867424257480,0.0000000000000000,0.2500000000000000,1.4460924078833974,3.4666903864651148,-2.0205979785817174,1.4401895400129403,3.5894780698006699,0.7089105613506459,0.7371818465327514,1.2710843477897724,2.1956060386753422,1.3404123926953828,1.0970220595740228,0.0000000000000000,4.5509408007177248,3.6656574674329541,0.8852833332847707,4.5776229866695290,3.7943618609668635,2.7955903286100621,1.7553504721076625,1.8328343828955651,1.8328230845373887,0.0000000000000000,0.0000000000000000
5,99.5480064424934312,99.2441770434073760,23.4017741269799906,65.6298939232407577,79.3849059360775726,0.9943923321703149,1.9220530957258766,1.1523206832342225,12.0754791639206331,12.0754791639206331,4.3599707713870268,1.2572828152794713,1.9259878423790842,21.9529138255764273,2.7696238798589676,0.9887972426194345,3.1621935948264146,0.0000000000000000,18.8428812828086336,18.8428812828086336,4.7261295136226824,2.9758718749875643,8.7557264822355840,49.7194841559519745,3.9869582982217411,1.0048189921125534,1.4319104994652343,1.1523206832342225,133.8916389300381979,133.8916389300381979,2.4160726424794272,19.0010526655960525,68.7031916114628984,319.0070726724977703,55.4170584840676170,0.9941016636778206,0.0000000000000000,0.0000000000000000,7.2428232685298388,7.2428232685298388,2.0955707586777286,0.1675667711169019,0.0000000000000000,2.8067243486438249,3.4562532610924306,0.9952972088358575,0.0000000000000000,0.0000000000000000,0.9599806992409423,0.7112695072151972,1.7536889847655517,-1.0424194775503546,0.7140037099757370,1.8258891662346275,0.0000000000000000,0.1135795500766868,0.3111540329497847,-0.1975744828730979,0.1148663701526937,0.3238435361416641,0.1081228462285580,0.0054567038481288,0.2414596655751673,0.0696943673746174,3.1626856398141534,0.0000000000000000,0.2500000000000000,0.1956257884033994,1.1224641715960140,-0.9268383831926146,0.1946875904406538,1.1688403823446485,0.1343039212399596,0.0613218671634398,0.4116178121923570,0.7108463594036569,1.4321919546451933,1.1436773595857048,0.0000000000000000,0.4020641687351110,0.3200707802197530,0.0819933885153580,0.4044497493823895,0.3332052477483150,0.2169241218989686,0.1851400468361424,0.1366644172497735,0.1834063629699795,0.0000000000000000,0.0000000000000000,0.9667724174891336,7.2398927012268590,9.1497446184410869,-1.9098519172142279,7.2745605449883470,9.4678082741661171,0.0000000000000000,1.2823635359691212,2.0544785440164941,-0.7721150080473729,1.2968923058199442,2.1259670930918468,1.0432864632255672,0.2390770727435540,1.6593213022960711,0.3951572417204229,3.1621200478566709,0.0000000000000000,0.2500000000000000,1.4175252068696607,3.4220158494128716,-2.0044906425432112,1.4107269249453820,3.5406602050637588,0.7014375016989020,0.7160877051707587,1.2641806070366828,2.1578352423761888,1.4318184146453730,1.1551485540920052,0.0000000000000000,4.5400039583880778,3.6732502250117207,0.8667537333763571,4.5669413142230209,3.8011809760105115,2.7907144088264277,1.7492895495616498,1.8345555338851536,1.8386946911265674,0.0000000000000000,0.0000000000000000
6,99.5130884287752195,99.2108595973857490,23.3853024934655842,65.6144031079662113,79.3693695865166688,0.9941576228479732,2.0485926707566362,1.1940217075069948,12.0457629269329480,12.0457629269329480,4.3591065433987177,1.2566597940981654,1.9256689999221261,21.8923531327983412,2.7633559324615820,0.9891070385616089,3.4411216130577125,0.0000000000000000,18.8555470960139928,18.8555470960139928,4.7219964280277260,2.9751162635354644,8.7460922595279822,49.7121826924703925,3.9931303175274824,1.0053043524472938,1.4982213606973536,1.1940217075069948,133.8503305604531306,133.8503305604531306,2.4159182056707929,18.9861326423113717,68.6976083270665612,318.8674565372328402,55.4035025880724561,0.9940509562234330,0.0000000000000000,0.0000000000000000,7.2390807534211179,7.2390807534211179,2.0956029554674300,0.1673937935205835,0.0000000000000000,2.8058866587139693,3.4544142699046829,0.9953449280342661,0.0000000000000000,0.0000000000000000,0.9608330411872729,0.7073223154955878,1.7461531935335388,-1.0388308780379512,0.7099452841715899,1.8170482886844419,0.0000000000000000,0.1128212852098639,0.3130832001902358,-0.2002619149803719,0.1140637775401257,0.3256671234278706,0.1074371663042881,0.0053841189055758,0.2425862375549796,0.0704969626352562,3.4533225921498083,0.0000000000000000,0.2500000000000000,0.1933576121361378,1.1123770297498707,-0.9190194176137330,0.1923373868475071,1.1575946636324321,0.1333617943277773,0.0599958178083605,0.4102380664622583,0.7021389632876125,1.4984334689055447,1.1841321587718789,0.0000000000000000,0.4011434181495861,0.3206929635934321,0.0804504545561540,0.4035441197839571,0.3337865016241393,0.2165766291051527,0.1845667890444334,0.1367651155477318,0.1839278480457003,0.0000000000000000,0.0000000000000000,0.9674188517989810,7.2047869895320265,9.1320537356445097,-1.9272667461124833,7.2385729740316727,9.4458840327955080,0.0000000000000000,1.2745488937262592,2.0637079114591907,-0.7891590177329315,1.2885854048513790,2.1345868108973871,1.0379933261626355,0.2365555675636237,1.6649765275870463,0.3987313838721446,3.4392979077817740,0.0000000000000000,0.2500000000000000,1.3978235041398568,3.3900121634423006,-1.9921886593024438,1.3904480774772554,3.5056774403167443,0.6966791910155610,0.7011443131242959,1.2596908704196221,2.1303212930226785,1.4981519644043264,1.1972573108237177,0.0000000000000000,4.5324145916659102,3.6783336607430179,0.8540809309228923,4.5595394917030383,3.8056197815813766,2.7874863007713526,1.7449282908945576,1.8354845405847675,1.8428491201582502,0.0000000000000000,0.0000000000000000
7,99.4806878042526535,99.1794561707820037,23.3719504908258351,65.6013189694957930,79.3529120259726994,0.9939593783256943,2.1470632004845642,1.2244266194449223,12.0201246492429554,12.0201246492429554,4.3576579902521209,1.2563205362499608,1.9251770701402504,21.8348675960806773,2.7583910155710747,0.9894022955917851,3.6668106560841895,0.0000000000000000,18.8655918066578536,18.8655918066578536,4.7185375289954221,2.9743159685045226,8.7390776772632783,49.7045633230257451,3.9981862368856356,1.0056342442115123,1.5464111259104587,1.2244266194449223,133.8112217516644762,133.8112217516644762,2.4157193573015490,18.9740642528838315,68.6886572785691669,318.7212736934329200,55.3918737899822702,0.9940129229626076,0.0000000000000000,0.0000000000000000,7.2358903881334884,7.2358903881334884,2.0956174811763719,0.1672497331875202,0.0000000000000000,2.8049259368255886,3.4528679270568174,0.9953722828723184,0.0000000000000000,0.0000000000000000,0.9614000851918090,0.7045195173903833,1.7408647487962174,-1.0363452314058341,0.7070589675180372,1.8107554438497984,0.0000000000000000,0.1122084724876838,0.3146847078836283,-0.2024762353959445,0.1134103619807848,0.3271893570133149,0.1068864193358337,0.0053220531518502,0.2434930102547809,0.0711916976288474,3.6921436410163837,0.0000000000000000,0.2500000000000000,0.1918154099714806,1.1050578470480921,-0.9132424370766115,0.1907407301169197,1.1494012094275352,0.1327603417400632,0.0590550682314174,0.4093293577315157,0.6957284893165765,1.5466069709750061,1.2137162977581262,0.0000000000000000,0.4004956349312190,0.3211221938644970,0.0793734410667220,0.4029078754203326,0.3341648774089483,0.2163414660675946,0.1841541688636244,0.1368204413327881,0.1843017525317088,0.0000000000000000,0.0000000000000000,0.9678322838519688,7.1792264100997958,9.1199067039983532,-1.9406802938985575,7.2123211662642754,9.4305241847877852,0.0000000000000000,1.2680732509331438,2.0713659769897061,-0.8032927260565623,1.2816558609000186,2.1418220774596493,1.0336962150920419,0.2343770358411020,1.6695405978859823,0.4018253791037241,3.6630240830618623,0.0000000000000000,0.2500000000000000,1.3841218574802365,3.3668881741443726,-1.9827663166641361,1.3763670692871892,3.4803344458101768,0.6936274911155759,0.6904943663646608,1.2567451394355396,2.1101430347088330,1.5463470504953527,1.2279307583395431,0.0000000000000000,4.5270313016864145,3.6816525528642750,0.8453787488221396,4.5542982360770683,3.8083676615179591,2.7852837955217242,1.7417475061646903,1.8359003286057338,1.8457522242585414,0.0000000000000000,0.0000000000000000
8,99.4500095312987042,99.1493253227175728,23.3606314384486140,65.5896951263385546,79.3359466717749342,0.9937832594899777,2.2238370445327544,1.2467480485359699,11.9977714397059074,11.9977714397059074,4.3558288710379927,1.2561671038521711,1.9245881093265369,21.7805553898286917,2.7544175391001628,0.9896858827862343,3.8491140662917798,0.0000000000000000,18.8731002365912630,18.8731002365912630,4.7157245683286426,2.9734447563150277,8.7337768011766581,49.6966003891505324,4.0021633925240696,1.0058592316805361,1.5814763606703115,1.2467480485359699,133.7738285249571959,133.7738285249571959,2.4154926132748606,18.9638940701180339,68.6775817612717390,318.5717810239474375,55.3815928849354648,0.9939834742867913,0.0000000000000000,0.0000000000000000,7.2330764177071574,7.2330764177071574,2.0956198060299913,0.1671255081633816,0.0000000000000000,2.8038785492534051,3.4515213097788604,0.9953826019828658,0.0000000000000000,0.0000000000000000,0.9618058851921064,0.7025005020449283,1.7371241068368222,-1.0346236047918937,0.7049748779771069,1.8062231163207814,0.0000000000000000,0.1117079641320214,0.3160187199164388,-0.2043107557844175,0.1128721406205504,0.3284644873101931,0.1064392858548856,0.0052686782771358,0.2442234200980182,0.0717952998184206,3.8869851099418451,0.0000000000000000,0.2500000000000000,0.1907581974044778,1.0996961595410055,-0.9089379621365277,0.1896470116258407,1.1433627332870988,0.1323733403474218,0.0583848570570560,0.4087211828927060,0.6909749766482994,1.5817055700775760,1.2355128527639692,0.0000000000000000,0.4000343405084291,0.3214092273793780,0.0786251131290510,0.4024557257307160,0.3343958957234895,0.2161793371375757,0.1838550033708534,0.1368447973995975,0.1845644299797806,0.0000000000000000,0.0000000000000000,0.9681178650420885,7.1602934408237919,9.1115210862928731,-1.9512276454690811,7.1928237156885455,9.4196030111635913,0.0000000000000000,1.2626457108899372,2.0777665250384096,-0.8151208141484725,1.2758045081286264,2.1479204925885798,1.0301629597698387,0.2324827511200983,1.6732452851189039,0.4045212399195057,3.8434534040130734,0.0000000000000000,0.2500000000000000,1.3745234191433779,3.3500314200985342,-1.9755080009551562,1.3665166813122522,3.4617684034409772,0.6916534520464778,0.6828699670969002,1.2547857503958757,2.0952456697026585,1.5814013693094076,1.2504239125897905,0.0000000000000000,4.5231243107904771,3.6837231411559292,0.8394011696345478,4.5505025262476666,3.8099141151340343,2.7837233441461260,1.7394009666443508,1.8359837289991825,1.8477394121567470,0.0000000000000000,0.0000000000000000
9,99.4205894426002317,99.1201231646391392,23.3506413064035101,65.5789874355401281,79.3187350146648669,0.9936210217506085,2.2839182873801409,1.2632698948364673,11.9780999305170823,11.9780999305170823,4.3537642661982812,1.2561323276242533,1.9239478330172022,21.7294084886678647,2.7512054392821756,0.9899590621211204,3.9965720934763511,0.0000000000000000,18.8783629045251828,18.8783629045251828,4.7134728859393844,2.9725009555363493,8.7296013441297244,49.6882435007908612,4.0051917898670100,1.0060125724416413,1.6070235455145960,1.2632698948364673,133.7378327863093546,133.7378327863093546,2.4152486991209905,18.9549927890104328,68.6651858375179387,318.4210830564935577,55.3722822974636628,0.9939598985504693,0.0000000000000000,0.0000000000000000,7.2305128784663744,7.2305128784663744,2.0956138029763229,0.1670152342324717,0.0000000000000000,2.8027695898933613,3.4503079089272761,0.9953806029986462,0.0000000000000000,0.0000000000000000,0.9621168628820570,0.7010239807139832,1.7344550710872362,-1.0334310903732531,0.7034460031598100,1.8029147436168107,0.0000000000000000,0.1112948926123782,0.3171347978628778,-0.2058399052504996,0.1124237323247630,0.3295363684511478,0.1060723571543547,0.0052225354580235,0.2448132140613096,0.0723215838015683,4.0455072300944366,0.0000000000000000,0.2500000000000000,0.1900275652965552,1.0957285217358987,-0.9057009564393435,0.1888918394283574,1.1388579929774170,0.1321216582096691,0.0579059070868862,0.4083045951653588,0.6874239265705400,1.6073209820435326,1.2517107856284184,0.0000000000000000,0.3997015228050497,0.3215917514884598,0.0781097713165899,0.4021304314066897,0.3345203821882458,0.2160645900111651,0.1836369327938846,0.1368481853249957,0.1847435661634640,0.0000000000000000,0.0000000000000000,0.9683309480678154,7.1460221327736662,9.1056835077191867,-1.9596613749455205,7.1780761716005790,9.4116923698045714,0.0000000000000000,1.2580498396938269,2.0831519690636315,-0.8251021293698046,1.2708099635941368,2.1530805337115551,1.0272232568341957,0.2308265828596311,1.6762695301300994,0.4068824389335323,3.9892576586137443,0.0000000000000000,0.2500000000000000,1.3677543971377291,3.3376245238454314,-1.9698701267077023,1.3595798249500231,3.4480036286963767,0.6903619464264991,0.6773924507112300,1.2534547396762767,2.0841697841691547,1.6069262320127045,1.2670517349480517,0.0000000000000000,4.5202178959421095,3.6849070148101233,0.8353108811319863,4.5476863830564200,3.8106082073966401,2.7825665158745934,1.7376513800675164,1.8358526955136172,1.8490543192965061,0.0000000000000000,0.0000000000000000
